;Score;Kills;Deaths;K/D;Damage;Headshots;Dominations;Shots Fired;Shots Hit;Shots Accuracy;Snipers Killed;Domination Overkills;Domination Revenges;Bombs Planted;Bombs Defused;Money Earned;Hostages Rescued;MVP;Wins;Ties;Matches Played;Losses;Rounds Played;Rounds Won;Win %;Headshot %
2809;253213.0;110162.0;107569.0;1.02;13253198.0;17646.0;89.0;755373.0;162431.0;21.5;4127.0;147.0;57.0;539.0;380.0;175804800.0;500.0;4757.0;859.0;0.0;1991.0;1132.0;44490.0;859.0;43.1;16.0
2810;218210.0;98942.0;94183.0;1.05;13330690.0;49771.0;348.0;1733073.0;384878.0;22.2;1851.0;325.0;28.0;2936.0;733.0;198148550.0;3.0;1305.0;422.0;0.0;894.0;472.0;67399.0;422.0;47.2;50.3
2811;12248.0;5169.0;1968.0;2.63;690780.0;2300.0;152.0;84793.0;20978.0;24.7;183.0;179.0;6.0;330.0;118.0;6155850.0;88.0;996.0;195.0;0.0;249.0;54.0;3148.0;195.0;78.3;44.5
2812;42.0;54.0;121.0;0.45;7522.0;17.0;2.0;2446.0;207.0;8.5;2.0;0.0;0.0;0.0;1.0;70650.0;0.0;2.0;0.0;0.0;1.0;1.0;48.0;0.0;0.0;31.5
2813;33196.0;15883.0;14173.0;1.12;2453789.0;7766.0;37.0;302238.0;50610.0;16.7;1445.0;29.0;29.0;382.0;123.0;35250800.0;0.0;3517.0;371.0;0.0;898.0;527.0;14249.0;371.0;41.3;48.9
2814;144160.0;43324.0;53701.0;0.81;6374521.0;15393.0;440.0;848471.0;164208.0;19.4;3064.0;318.0;254.0;1905.0;368.0;139208300.0;8.0;4064.0;903.0;0.0;2624.0;1721.0;51257.0;903.0;34.4;35.5
2815;5975.0;4714.0;2335.0;2.02;696292.0;2115.0;9.0;57814.0;11506.0;19.9;209.0;7.0;5.0;41.0;3.0;4462425.0;1.0;179.0;62.0;0.0;144.0;82.0;1678.0;62.0;43.1;44.9
2816;499944.0;162195.0;142964.0;1.13;22870268.0;63394.0;1631.0;2809875.0;526013.0;18.7;8485.0;1798.0;362.0;4048.0;1978.0;364111250.0;0.0;15859.0;2544.0;0.0;6131.0;3587.0;151981.0;2544.0;41.5;39.1
2817;48638.0;8432.0;6457.0;1.31;1121978.0;2724.0;241.0;133834.0;32004.0;23.9;737.0;284.0;46.0;306.0;63.0;15315650.0;0.0;489.0;108.0;0.0;395.0;287.0;5241.0;108.0;27.3;32.3
2818;78114.0;20422.0;17732.0;1.15;2763530.0;6657.0;368.0;403369.0;82989.0;20.6;886.0;374.0;41.0;1628.0;316.0;56150600.0;12.0;2172.0;447.0;0.0;1023.0;576.0;20363.0;447.0;43.7;32.6
2819;84679.0;30330.0;30548.0;0.99;4194924.0;11610.0;241.0;563845.0;111982.0;19.9;2074.0;215.0;117.0;1526.0;311.0;82316650.0;0.0;2953.0;543.0;0.0;1441.0;898.0;28265.0;543.0;37.7;38.3
2820;20672.0;6625.0;6344.0;1.04;938144.0;4002.0;51.0;107349.0;22523.0;21.0;423.0;37.0;20.0;416.0;80.0;17934100.0;2.0;753.0;135.0;0.0;327.0;192.0;6053.0;135.0;41.3;60.4
2821;44720.0;13687.0;8909.0;1.54;1876805.0;4627.0;128.0;205044.0;51982.0;25.4;1377.0;138.0;36.0;453.0;42.0;23778450.0;32.0;1167.0;528.0;0.0;1030.0;502.0;9558.0;528.0;51.3;33.8
2822;146166.0;72890.0;66808.0;1.09;10348370.0;41260.0;163.0;1366942.0;244069.0;17.9;3291.0;162.0;59.0;2493.0;516.0;133960927.0;0.0;5540.0;835.0;0.0;1828.0;993.0;44201.0;835.0;45.7;56.6
2823;285063.0;129621.0;156954.0;0.83;18133799.0;73770.0;246.0;2173981.0;454981.0;20.9;5723.0;204.0;136.0;4113.0;1099.0;216408327.0;3.0;7262.0;1326.0;0.0;3087.0;1761.0;80666.0;1326.0;43.0;56.9
2824;78413.0;40223.0;37494.0;1.07;5584709.0;14531.0;52.0;904531.0;169857.0;18.8;3662.0;27.0;31.0;865.0;202.0;98312650.0;53.0;2336.0;1584.0;0.0;3545.0;1961.0;36564.0;1584.0;44.7;36.1
2825;119112.0;35798.0;31241.0;1.15;5000169.0;12777.0;442.0;631530.0;119282.0;18.9;2880.0;446.0;249.0;1378.0;449.0;58564260.0;4.0;3952.0;580.0;0.0;1662.0;1082.0;29196.0;580.0;34.9;35.7
2826;4225.0;2421.0;2378.0;1.02;356201.0;968.0;25.0;45198.0;7269.0;16.1;253.0;20.0;18.0;69.0;22.0;4287150.0;0.0;273.0;47.0;0.0;128.0;81.0;2087.0;47.0;36.7;40.0
2827;208606.0;69646.0;67742.0;1.03;9991029.0;21394.0;304.0;1482061.0;273715.0;18.5;5184.0;247.0;111.0;1821.0;601.0;226076000.0;11.0;6964.0;1843.0;0.0;3785.0;1942.0;78212.0;1843.0;48.7;30.7
2828;5905.0;2058.0;1989.0;1.03;272423.0;809.0;14.0;60919.0;8984.0;14.7;121.0;5.0;8.0;33.0;11.0;3779650.0;43.0;166.0;52.0;0.0;98.0;46.0;1715.0;52.0;53.1;39.3
2829;18040.0;6414.0;6473.0;0.99;986428.0;2368.0;579.0;114239.0;19746.0;17.3;603.0;708.0;153.0;1569.0;490.0;20949950.0;52.0;819.0;140.0;0.0;314.0;174.0;6953.0;140.0;44.6;36.9
2830;17424.0;9985.0;8718.0;1.15;1394190.0;4047.0;215.0;186690.0;39287.0;21.0;668.0;157.0;132.0;316.0;88.0;15900100.0;14.0;757.0;210.0;0.0;596.0;386.0;6374.0;210.0;35.2;40.5
2831;254888.0;50778.0;45000.0;1.13;7103683.0;21302.0;1019.0;873083.0;190947.0;21.9;3546.0;764.0;579.0;2043.0;354.0;74802750.0;16.0;3725.0;938.0;0.0;2690.0;1752.0;31614.0;938.0;34.9;42.0
2832;54632.0;19880.0;22266.0;0.89;2812475.0;7329.0;124.0;296464.0;78480.0;26.5;1097.0;108.0;43.0;1375.0;218.0;67602200.0;1.0;2092.0;422.0;0.0;1035.0;613.0;23020.0;422.0;40.8;36.9
2833;42950.0;12703.0;11334.0;1.12;1900852.0;4548.0;82.0;215829.0;42648.0;19.8;1321.0;51.0;50.0;502.0;139.0;31704150.0;0.0;1370.0;280.0;0.0;616.0;336.0;10937.0;280.0;45.5;35.8
2834;106204.0;20443.0;20642.0;0.99;2784055.0;5761.0;433.0;355214.0;77521.0;21.8;1910.0;331.0;268.0;737.0;109.0;34484703.0;21.0;1627.0;260.0;0.0;933.0;673.0;12022.0;260.0;27.9;28.2
2835;23920.0;10211.0;10819.0;0.94;1520061.0;2977.0;41.0;175658.0;32349.0;18.4;940.0;32.0;33.0;526.0;187.0;33803250.0;0.0;1229.0;227.0;0.0;520.0;293.0;11339.0;227.0;43.7;29.2
2836;63856.0;25748.0;21878.0;1.18;3636633.0;11797.0;402.0;458240.0;97214.0;21.2;1404.0;408.0;86.0;1119.0;229.0;61434871.0;7.0;3230.0;602.0;0.0;1438.0;836.0;21378.0;602.0;41.9;45.8
2837;248078.0;38408.0;25049.0;1.53;5356721.0;12203.0;1351.0;539613.0;111643.0;20.7;3572.0;1796.0;204.0;1273.0;303.0;51628150.0;0.0;2798.0;377.0;0.0;1122.0;745.0;17666.0;377.0;33.6;31.8
2838;12413.0;4868.0;4865.0;1.0;661756.0;2227.0;120.0;105799.0;22670.0;21.4;200.0;63.0;45.0;151.0;31.0;4457350.0;1.0;389.0;129.0;0.0;357.0;228.0;4485.0;129.0;36.1;45.7
2839;95996.0;44507.0;42326.0;1.05;6123446.0;25832.0;213.0;776518.0;141852.0;18.3;2233.0;247.0;37.0;2623.0;389.0;133822400.0;6.0;4482.0;983.0;0.0;2128.0;1145.0;46351.0;983.0;46.2;58.0
2840;141935.0;62540.0;61781.0;1.01;9023814.0;25153.0;224.0;1364562.0;232729.0;17.1;4218.0;190.0;76.0;4432.0;746.0;199840600.0;7.0;7526.0;1510.0;0.0;3261.0;1751.0;69151.0;1510.0;46.3;40.2
2841;55984.0;16839.0;18596.0;0.91;2610197.0;6446.0;91.0;279930.0;47858.0;17.1;1825.0;64.0;47.0;1141.0;173.0;58549650.0;0.0;1974.0;349.0;0.0;857.0;508.0;19850.0;349.0;40.7;38.3
2842;2141.0;2009.0;2365.0;0.85;273288.0;659.0;61.0;43272.0;8536.0;19.7;118.0;65.0;41.0;81.0;18.0;3563600.0;1.0;128.0;50.0;0.0;156.0;106.0;1312.0;50.0;32.1;32.8
2843;334209.0;81680.0;66692.0;1.22;12378437.0;40933.0;1111.0;1295210.0;209663.0;16.2;5839.0;1070.0;164.0;4169.0;997.0;197220600.0;5.0;8338.0;1235.0;0.0;3066.0;1831.0;70210.0;1235.0;40.3;50.1
2844;15823.0;7887.0;6271.0;1.26;1076846.0;2676.0;267.0;184379.0;40520.0;22.0;372.0;302.0;113.0;127.0;50.0;6331350.0;130.0;499.0;249.0;0.0;892.0;643.0;3136.0;249.0;27.9;33.9
2845;318403.0;157502.0;131814.0;1.19;24002075.0;79423.0;191.0;2358671.0;456811.0;19.4;9050.0;241.0;21.0;7444.0;1702.0;428086907.0;0.0;15999.0;2400.0;0.0;4627.0;2227.0;151877.0;2400.0;51.9;50.4
2846;583.0;425.0;428.0;0.99;63065.0;153.0;5.0;7888.0;1600.0;20.3;35.0;3.0;5.0;16.0;1.0;745100.0;0.0;22.0;20.0;0.0;46.0;26.0;299.0;20.0;43.5;36.0
2847;1979003.0;91444.0;60166.0;1.52;13024174.0;37612.0;421.0;1599415.0;284309.0;17.8;7177.0;665.0;57.0;2203.0;707.0;193214084.0;53.0;9032.0;1811.0;0.0;3540.0;1729.0;68528.0;1811.0;51.2;41.1
2848;8353.0;13643.0;2187.0;6.24;1573766.0;2079.0;17.0;30876.0;8663.0;28.1;430.0;108.0;20.0;256.0;131.0;58661350.0;500.0;687.0;98.0;0.0;148.0;50.0;2899.0;98.0;66.2;15.2
2849;66719.0;22179.0;18896.0;1.17;3096208.0;7995.0;137.0;380601.0;76305.0;20.0;1694.0;243.0;51.0;1005.0;176.0;48977975.0;240.0;1858.0;545.0;0.0;1203.0;658.0;17710.0;545.0;45.3;36.0
2850;268799.0;83485.0;96190.0;0.87;12604219.0;37088.0;851.0;1363554.0;250752.0;18.4;5831.0;946.0;218.0;1932.0;332.0;147549162.0;185.0;7354.0;1723.0;0.0;4523.0;2800.0;71315.0;1723.0;38.1;44.4
2851;37271.0;7402.0;8717.0;0.85;1061272.0;2182.0;132.0;134276.0;25912.0;19.3;655.0;99.0;69.0;95.0;29.0;9155800.0;0.0;532.0;114.0;0.0;410.0;296.0;4801.0;114.0;27.8;29.5
2852;256572.0;87973.0;76336.0;1.15;12431946.0;35452.0;533.0;1592864.0;306402.0;19.2;4272.0;577.0;140.0;5153.0;1294.0;289604550.0;515.0;9941.0;2025.0;0.0;4130.0;2105.0;87218.0;2025.0;49.0;40.3
2853;334947.0;124505.0;83031.0;1.5;19020659.0;40090.0;1123.0;1296221.0;312877.0;24.1;14365.0;1358.0;108.0;2839.0;1773.0;160139100.0;500.0;19329.0;2552.0;0.0;5428.0;2876.0;104964.0;2552.0;47.0;32.2
2854;39490.0;11560.0;9936.0;1.16;1656464.0;5036.0;91.0;202409.0;41862.0;20.7;884.0;71.0;50.0;376.0;143.0;25315750.0;0.0;1071.0;209.0;0.0;544.0;335.0;9473.0;209.0;38.4;43.6
2855;55924.0;15805.0;16378.0;0.97;2290906.0;5985.0;169.0;305348.0;63004.0;20.6;970.0;139.0;122.0;826.0;171.0;33345333.0;5.0;1345.0;327.0;0.0;832.0;505.0;14308.0;327.0;39.3;37.9
2856;86944.0;31151.0;22390.0;1.39;4354921.0;11361.0;220.0;398341.0;84202.0;21.1;1516.0;382.0;23.0;1054.0;311.0;50853730.0;15.0;2365.0;583.0;0.0;1112.0;529.0;18104.0;583.0;52.4;36.5
2857;25956.0;12323.0;13010.0;0.95;1804481.0;4799.0;35.0;280018.0;49842.0;17.8;964.0;18.0;17.0;467.0;110.0;38432266.0;12.0;1305.0;261.0;0.0;613.0;352.0;12911.0;261.0;42.6;38.9
2858;116119.0;47968.0;53122.0;0.9;6725258.0;19491.0;178.0;967498.0;171400.0;17.7;2737.0;210.0;53.0;3320.0;434.0;142334550.0;722.0;5982.0;1959.0;0.0;3371.0;1412.0;50382.0;1959.0;58.1;40.6
2859;52651.0;13993.0;12676.0;1.1;2065240.0;6254.0;166.0;169114.0;35891.0;21.2;1341.0;143.0;42.0;412.0;139.0;30427850.0;0.0;1440.0;230.0;0.0;625.0;395.0;10509.0;230.0;36.8;44.7
2860;30911.0;14479.0;17017.0;0.85;2104090.0;7897.0;11.0;283328.0;52228.0;18.4;762.0;6.0;2.0;420.0;207.0;35095550.0;0.0;1525.0;220.0;0.0;420.0;200.0;14352.0;220.0;52.4;54.5
2861;191465.0;44892.0;40042.0;1.12;6475175.0;17181.0;736.0;1009446.0;157477.0;15.6;2857.0;1576.0;397.0;727.0;241.0;138903250.0;507.0;2520.0;5672.0;0.0;7642.0;1970.0;50621.0;5672.0;74.2;38.3
2862;131295.0;52508.0;50514.0;1.04;7492157.0;13872.0;133.0;829031.0;176860.0;21.3;5517.0;98.0;43.0;5678.0;569.0;178485900.0;34.0;5801.0;1120.0;0.0;2613.0;1493.0;60549.0;1120.0;42.9;26.4
2863;102963.0;8935.0;9099.0;0.98;1186215.0;3286.0;352.0;132179.0;34127.0;25.8;761.0;222.0;225.0;0.0;1.0;184950.0;0.0;16.0;4.0;0.0;397.0;393.0;462.0;4.0;1.0;36.8
2864;52460.0;14384.0;13993.0;1.03;2064395.0;3955.0;150.0;240737.0;49448.0;20.5;1443.0;88.0;90.0;274.0;63.0;31119400.0;18.0;630.0;640.0;0.0;1417.0;777.0;12270.0;640.0;45.2;27.5
2865;3335100.0;323924.0;282934.0;1.14;49399361.0;172087.0;14909.0;2898782.0;810400.0;28.0;23928.0;15401.0;6898.0;3137.0;776.0;193711875.0;7.0;9766.0;1412.0;0.0;10228.0;8816.0;74220.0;1412.0;13.8;53.1
2866;174674.0;36110.0;34823.0;1.04;5339441.0;14951.0;565.0;619978.0;122454.0;19.8;3117.0;438.0;256.0;631.0;260.0;74786650.0;6.0;2661.0;775.0;0.0;2147.0;1372.0;26714.0;775.0;36.1;41.4
2867;111423.0;38376.0;30578.0;1.26;5242605.0;15015.0;625.0;698951.0;155308.0;22.2;2388.0;455.0;189.0;1472.0;388.0;54188774.0;17.0;4234.0;848.0;0.0;2244.0;1396.0;28969.0;848.0;37.8;39.1
2868;15116.0;2515.0;1994.0;1.26;331566.0;984.0;128.0;40292.0;10367.0;25.7;122.0;89.0;34.0;15.0;3.0;1787850.0;4.0;75.0;42.0;0.0;140.0;98.0;757.0;42.0;30.0;39.1
2869;113776.0;42230.0;39964.0;1.06;5873112.0;16900.0;377.0;816494.0;163888.0;20.1;2673.0;342.0;175.0;2301.0;401.0;112865850.0;1.0;4168.0;911.0;0.0;2318.0;1407.0;39249.0;911.0;39.3;40.0
2870;102231.0;41394.0;16538.0;2.5;6011592.0;16682.0;270.0;309980.0;72018.0;23.2;1577.0;354.0;79.0;1041.0;342.0;94427100.0;508.0;2559.0;519.0;0.0;1149.0;630.0;15249.0;519.0;45.2;40.3
2871;681.0;1241.0;1480.0;0.84;154292.0;513.0;40.0;39350.0;6907.0;17.6;32.0;21.0;35.0;10.0;2.0;470850.0;0.0;17.0;39.0;0.0;150.0;111.0;399.0;39.0;26.0;41.3
2872;264954.0;117974.0;115948.0;1.02;16618544.0;42171.0;239.0;1800794.0;393461.0;21.8;6816.0;257.0;60.0;4675.0;2111.0;313577050.0;508.0;14916.0;2259.0;0.0;5026.0;2767.0;115277.0;2259.0;44.9;35.7
2873;111240.0;95810.0;47786.0;2.0;7389732.0;22874.0;237.0;513294.0;98563.0;19.2;4361.0;274.0;120.0;827.0;421.0;151636250.0;500.0;5255.0;684.0;0.0;1559.0;875.0;36565.0;684.0;43.9;23.9
2874;47705.0;18502.0;18684.0;0.99;2302032.0;3634.0;40.0;302447.0;61552.0;20.4;2288.0;158.0;20.0;584.0;265.0;74205100.0;501.0;3296.0;658.0;0.0;1333.0;675.0;19713.0;658.0;49.4;19.6
2875;1284.0;393.0;349.0;1.13;56782.0;101.0;3.0;6886.0;1287.0;18.7;47.0;0.0;2.0;12.0;1.0;840350.0;0.0;42.0;8.0;0.0;22.0;14.0;331.0;8.0;36.4;25.7
2876;620309.0;181106.0;159375.0;1.14;24420011.0;71579.0;2371.0;3162924.0;729945.0;23.1;7021.0;2840.0;393.0;13107.0;4897.0;232815850.0;10.0;16996.0;2680.0;0.0;6019.0;3339.0;129846.0;2680.0;44.5;39.5
2877;988.0;190.0;240.0;0.79;27604.0;79.0;3.0;6807.0;961.0;14.1;3.0;0.0;3.0;6.0;3.0;467250.0;0.0;13.0;5.0;0.0;15.0;10.0;228.0;5.0;33.3;41.6
2878;302002.0;106585.0;106762.0;1.0;16090704.0;58814.0;649.0;1756904.0;353308.0;20.1;6173.0;679.0;177.0;4349.0;1094.0;277310750.0;5.0;9276.0;1937.0;0.0;4569.0;2632.0;95234.0;1937.0;42.4;55.2
2879;11286.0;5185.0;5192.0;1.0;774358.0;1865.0;23.0;84818.0;17199.0;20.3;526.0;18.0;13.0;271.0;65.0;17230100.0;0.0;564.0;150.0;0.0;297.0;147.0;5871.0;150.0;50.5;36.0
2880;5391.0;2332.0;3285.0;0.71;306324.0;670.0;56.0;60992.0;11762.0;19.3;130.0;41.0;60.0;28.0;18.0;2806850.0;3.0;88.0;79.0;0.0;302.0;223.0;1543.0;79.0;26.2;28.7
2881;25249.0;7968.0;6635.0;1.2;1110082.0;3011.0;62.0;153404.0;27559.0;18.0;581.0;109.0;48.0;378.0;113.0;19820150.0;1.0;692.0;190.0;0.0;423.0;233.0;6996.0;190.0;44.9;37.8
2882;317218.0;65807.0;62015.0;1.06;9838390.0;23769.0;1096.0;1190357.0;228643.0;19.2;5155.0;1076.0;317.0;3508.0;465.0;131398941.0;13.0;5331.0;1112.0;0.0;3567.0;2455.0;48248.0;1112.0;31.2;36.1
2883;61594.0;21478.0;22873.0;0.94;3078757.0;8755.0;193.0;378113.0;71639.0;18.9;1876.0;158.0;112.0;1112.0;217.0;51796450.0;2.0;3894.0;477.0;0.0;1443.0;966.0;23057.0;477.0;33.1;40.8
2884;171452.0;66171.0;63371.0;1.04;9136841.0;16196.0;932.0;786129.0;192488.0;24.5;3851.0;1041.0;283.0;1805.0;443.0;116344900.0;39.0;6878.0;1268.0;0.0;4143.0;2875.0;44769.0;1268.0;30.6;24.5
2885;62584.0;29629.0;24805.0;1.19;4976339.0;11438.0;15.0;770640.0;128142.0;16.6;2328.0;5.0;1.0;1769.0;273.0;75487700.0;9.0;2698.0;726.0;0.0;1530.0;804.0;25373.0;726.0;47.5;38.6
2886;2768.0;1047.0;960.0;1.09;135604.0;378.0;61.0;20008.0;4419.0;22.1;57.0;94.0;25.0;7.0;1.0;292200.0;0.0;46.0;27.0;0.0;85.0;58.0;202.0;27.0;31.8;36.1
2887;87329.0;16195.0;15219.0;1.06;2183957.0;4652.0;264.0;339094.0;73334.0;21.6;1463.0;161.0;94.0;516.0;70.0;27183952.0;29.0;1217.0;361.0;0.0;1039.0;678.0;10483.0;361.0;34.7;28.7
2888;159058.0;48325.0;35267.0;1.37;6923482.0;18936.0;605.0;708418.0;155965.0;22.0;3936.0;740.0;95.0;1472.0;348.0;93121650.0;48.0;5660.0;886.0;0.0;2122.0;1236.0;40684.0;886.0;41.8;39.2
2889;36653.0;93813.0;4492.0;20.88;13018156.0;83933.0;10369.0;346092.0;109901.0;31.8;255.0;43375.0;4.0;248.0;41.0;61275650.0;534.0;4916.0;2690.0;0.0;5492.0;2802.0;23391.0;2690.0;49.0;89.5
2890;163585.0;60748.0;31938.0;1.9;9426911.0;32518.0;231.0;508045.0;135721.0;26.7;1864.0;255.0;62.0;1921.0;564.0;184231200.0;501.0;3583.0;858.0;0.0;1690.0;832.0;57379.0;858.0;50.8;53.5
2891;116598.0;24757.0;14846.0;1.67;3697608.0;11061.0;731.0;353253.0;68082.0;19.3;3044.0;1288.0;49.0;736.0;158.0;36931600.0;4.0;1994.0;470.0;0.0;970.0;500.0;13081.0;470.0;48.5;44.7
2892;205252.0;62745.0;54327.0;1.15;9032788.0;28416.0;438.0;1089586.0;222739.0;20.4;3265.0;371.0;144.0;3674.0;592.0;164297200.0;7.0;8274.0;1318.0;0.0;3179.0;1861.0;55935.0;1318.0;41.5;45.3
2893;391363.0;94650.0;73266.0;1.29;13361059.0;32729.0;1371.0;1639708.0;330096.0;20.1;6492.0;1301.0;374.0;5610.0;1300.0;166635355.0;46.0;8485.0;1896.0;0.0;4398.0;2502.0;65851.0;1896.0;43.1;34.6
2894;222559.0;71796.0;70902.0;1.01;9691621.0;29923.0;798.0;1287532.0;294101.0;22.8;3003.0;1298.0;129.0;1387.0;429.0;89098200.0;508.0;5096.0;2541.0;0.0;4012.0;1471.0;35128.0;2541.0;63.3;41.7
2895;273234.0;155095.0;122936.0;1.26;22488850.0;77408.0;551.0;2022548.0;453986.0;22.4;8977.0;565.0;131.0;1840.0;522.0;168838530.0;1.0;7394.0;1338.0;0.0;3206.0;1868.0;57437.0;1338.0;41.7;49.9
2896;616396.0;218949.0;170885.0;1.28;32720413.0;116492.0;1505.0;2940341.0;556316.0;18.9;10018.0;4181.0;205.0;9844.0;1923.0;451509264.0;5.0;15014.0;3108.0;0.0;6776.0;3668.0;151419.0;3108.0;45.9;53.2
2897;1059.0;2695.0;2884.0;0.93;340927.0;1040.0;116.0;60976.0;12705.0;20.8;85.0;73.0;45.0;16.0;1.0;1466900.0;0.0;46.0;98.0;0.0;312.0;214.0;725.0;98.0;31.4;38.6
2898;9485.0;5688.0;5457.0;1.04;779084.0;3524.0;21.0;73731.0;16829.0;22.8;260.0;22.0;1.0;181.0;56.0;14336100.0;0.0;601.0;132.0;0.0;217.0;85.0;4620.0;132.0;60.8;62.0
2899;32941.0;10381.0;9515.0;1.09;1467921.0;2715.0;120.0;145892.0;37669.0;25.8;976.0;91.0;82.0;346.0;66.0;22657450.0;6.0;1056.0;201.0;0.0;555.0;354.0;8028.0;201.0;36.2;26.2
2900;767970.0;423381.0;433659.0;0.98;58871906.0;258374.0;600.0;5409369.0;1228388.0;22.7;11652.0;1145.0;33.0;11493.0;3812.0;728528950.0;5.0;17354.0;3253.0;0.0;6442.0;3189.0;268631.0;3253.0;50.5;61.0
2901;22474.0;5110.0;6634.0;0.77;749190.0;1126.0;51.0;99734.0;17552.0;17.6;524.0;36.0;42.0;152.0;42.0;13247450.0;0.0;330.0;110.0;0.0;325.0;215.0;4729.0;110.0;33.8;22.0
2902;87064.0;31038.0;23290.0;1.33;4288852.0;12169.0;214.0;441674.0;103435.0;23.4;2378.0;198.0;116.0;1549.0;292.0;85028200.0;504.0;3448.0;646.0;0.0;1340.0;694.0;22912.0;646.0;48.2;39.2
2903;263768.0;56840.0;55717.0;1.02;8285044.0;17691.0;822.0;876312.0;188287.0;21.5;3951.0;579.0;332.0;2889.0;382.0;141518900.0;10.0;4341.0;907.0;0.0;2809.0;1902.0;48785.0;907.0;32.3;31.1
2904;22334.0;2291.0;1349.0;1.7;282129.0;606.0;149.0;36574.0;9080.0;24.8;89.0;132.0;13.0;6.0;3.0;259950.0;0.0;59.0;5.0;0.0;68.0;63.0;161.0;5.0;7.4;26.5
2905;8934.0;795.0;668.0;1.19;105391.0;266.0;49.0;12251.0;2883.0;23.5;61.0;73.0;14.0;6.0;0.0;148850.0;0.0;16.0;4.0;0.0;35.0;31.0;95.0;4.0;11.4;33.5
2906;182752.0;48203.0;41921.0;1.15;6820915.0;15843.0;628.0;790245.0;177151.0;22.4;3376.0;657.0;262.0;2890.0;462.0;101815751.0;45.0;5346.0;932.0;0.0;2294.0;1362.0;38014.0;932.0;40.6;32.9
2907;382901.0;124137.0;98088.0;1.27;17584552.0;51028.0;764.0;1746679.0;371283.0;21.3;7921.0;894.0;169.0;8397.0;1349.0;341129650.0;505.0;12876.0;2414.0;0.0;6213.0;3799.0;115798.0;2414.0;38.9;41.1
2908;514507.0;93597.0;42390.0;2.21;13398480.0;42861.0;3241.0;1032970.0;243915.0;23.6;8428.0;5189.0;135.0;2132.0;808.0;141718519.0;505.0;6953.0;1056.0;0.0;2764.0;1708.0;43421.0;1056.0;38.2;45.8
2909;220123.0;100978.0;58717.0;1.72;14006436.0;65534.0;423.0;1347173.0;302570.0;22.5;4304.0;597.0;54.0;2100.0;537.0;147672650.0;14.0;9983.0;856.0;0.0;2034.0;1178.0;53438.0;856.0;42.1;64.9
2910;41487.0;17624.0;14071.0;1.25;2460335.0;6464.0;104.0;393872.0;71794.0;18.2;1364.0;89.0;39.0;1094.0;221.0;47388850.0;9.0;2100.0;353.0;0.0;809.0;456.0;16078.0;353.0;43.6;36.7
2911;73851.0;22945.0;20948.0;1.1;3116117.0;6160.0;249.0;484328.0;88396.0;18.3;1549.0;223.0;79.0;1212.0;256.0;67351050.0;1447.0;3882.0;618.0;0.0;1340.0;722.0;24377.0;618.0;46.1;26.8
2912;396151.0;134111.0;211906.0;0.63;20739117.0;33804.0;362.0;3713420.0;557466.0;15.0;10407.0;217.0;383.0;10614.0;1084.0;633649350.0;62.0;13858.0;3630.0;0.0;10511.0;6881.0;221427.0;3630.0;34.5;25.2
2913;361651.0;65057.0;53684.0;1.21;8335808.0;35718.0;1797.0;1022336.0;199930.0;19.6;3566.0;1931.0;203.0;985.0;292.0;54738823.0;1.0;2642.0;540.0;0.0;1875.0;1335.0;22247.0;540.0;28.8;54.9
2914;197050.0;94257.0;90969.0;1.04;13499448.0;39488.0;221.0;1226662.0;258634.0;21.1;5447.0;465.0;111.0;4810.0;1999.0;241110127.0;514.0;12944.0;1636.0;0.0;3882.0;2246.0;95043.0;1636.0;42.1;41.9
2915;346789.0;162076.0;192430.0;0.84;23344349.0;64602.0;83.0;3674558.0;634597.0;17.3;5061.0;69.0;33.0;6277.0;1230.0;530993400.0;1.0;15894.0;3496.0;0.0;7413.0;3917.0;182813.0;3496.0;47.2;39.9
2916;52187.0;20106.0;26790.0;0.75;2918141.0;6820.0;91.0;494737.0;83790.0;16.9;1239.0;68.0;59.0;942.0;177.0;61595200.0;14.0;1626.0;476.0;0.0;1388.0;912.0;25907.0;476.0;34.3;33.9
2917;188842.0;69312.0;84036.0;0.82;10097082.0;26298.0;282.0;1125346.0;241581.0;21.5;4388.0;304.0;59.0;5003.0;977.0;246859483.0;1.0;8465.0;1531.0;0.0;3383.0;1852.0;93394.0;1531.0;45.3;37.9
2918;235538.0;58256.0;46393.0;1.26;8052632.0;17634.0;1745.0;943005.0;213198.0;22.6;4513.0;1699.0;680.0;1311.0;349.0;65361800.0;4.0;3781.0;970.0;0.0;2909.0;1939.0;25385.0;970.0;33.3;30.3
2919;193491.0;62127.0;52409.0;1.19;8710388.0;22655.0;460.0;1282192.0;228830.0;17.8;4182.0;419.0;260.0;1850.0;554.0;154971050.0;14.0;7152.0;1264.0;0.0;2723.0;1459.0;52379.0;1264.0;46.4;36.5
2920;109498.0;46203.0;51328.0;0.9;7361521.0;15092.0;68.0;731836.0;159929.0;21.9;2121.0;35.0;49.0;2061.0;407.0;115246951.0;14.0;5782.0;1038.0;0.0;2547.0;1509.0;47665.0;1038.0;40.8;32.7
2921;9169.0;1963.0;2286.0;0.86;267748.0;714.0;62.0;40516.0;8504.0;21.0;153.0;34.0;58.0;6.0;1.0;529250.0;0.0;11.0;29.0;0.0;170.0;141.0;302.0;29.0;17.1;36.4
